headline_id,headline,category,word_count,has_number
5778,CloudNet settles antitrust lawsuit over platform practices,Technology,7,False
9451,defensive voters surprise with Lost City best picture win,Entertainment,9,False
6431,Next generation artificial intelligence promises 10x performance,Technology,7,True
8534,Mexico strengthens ties with Chile,Politics,5,False
8122,cricket season kicks off with Knights vs Dragons,Sports,8,False
8622,International summit addresses global transportation concerns,Politics,6,False
8208,tablet battery life extended by 50 percent,Technology,7,True
9085,Timothee Chalamet takes break from acting after 500 films,Entertainment,9,True
5706,Overtime thriller sees Thunder edge past Warriors,Sports,7,False
4737,Horizon franchise reaches 3 billion globally,Entertainment,6,True
9272,ByteLogic partners with SystemPro on cloud computing project,Technology,8,False
6104,Garcia dedicates victory to hometown fans,Sports,6,False
3299,Tom Holland takes break from acting after 20 films,Entertainment,9,True
8407,Virtual reality experience brings Dark Waters to life,Entertainment,8,False
3028,Scarlett Johansson biography Lost City begins production,Entertainment,7,False
4913,New housing law passes despite opposition,Politics,6,False
999,Cabinet reshuffle puts focus on justice priorities,Politics,7,False
1464,The Wire tackles controversial production design in new episode,Entertainment,9,False
4914,offensive nominations announced with New Dawn leading,Entertainment,7,False
2222,Tigers suffers setback as key player Jackson out for season,Sports,10,False
8115,Reform leadership contest focuses on economic direction,Politics,7,False
7516,Succession creator discusses plans for final season,Entertainment,7,False
512,Rivalry renewed as Titans faces United again,Sports,7,False
158,Progressive coalition faces challenges on technology,Politics,6,False
6275,Japan faces criticism over defense policy,Politics,6,False
4095,Critics praise Silver Lining for groundbreaking storytelling,Entertainment,7,False
3411,President Robinson addresses concerns over defense,Politics,6,False
4504,PM Garcia meets with President Chen to discuss education,Politics,9,False
496,Augmented reality laptop debuts in 5 markets,Technology,7,True
1392,Westworld cast reunites for special anniversary episode,Entertainment,7,False
3763,New study shows internet of things improves yards by 2 percent,Technology,11,True
9284,QuantumTech delays processor launch due to technical issues,Technology,8,False
4836,NetSphere discontinues unpopular server line,Technology,5,False
6579,Eagles rebuilding begins after devastating season,Sports,6,False
4680,Bad Bunny tribute concert features surprise guests,Entertainment,7,False
765,Norway hosts peace talks between rival factions,Politics,7,False
537,Florence Pugh biography Cascade begins production,Entertainment,6,False
5102,Ariana Grande concert sells out in 100 minutes,Entertainment,8,True
7954,AppWorks discontinues unpopular headset line,Technology,5,False
9777,World Cup favorites Sharks stumble against City,Sports,7,False
1505,Ministers clash over proposed welfare reforms,Politics,6,False
2732,ByteLogic CEO discusses quantum computing vision at summit,Technology,8,False
3700,football officials investigate Wolves for violations,Sports,6,False
931,The Crown introduces new characters in fourth season,Entertainment,8,False
7736,Draft pick Allen impresses in debut for Rockets,Sports,8,False
8383,Succession production moves to new Hulu home,Entertainment,7,False
1240,Patent dispute between ByteLogic and NetSphere intensifies,Technology,7,False
7956,Controversy surrounds Zendaya comments at MVP,Entertainment,6,False
1971,Jackson makes triumphant return for Lions,Sports,6,False
4044,Thunder wins Championship for third consecutive year,Sports,7,False
6072,Lawmakers approve 20 billion healthcare package,Politics,6,True
4314,PM Anderson condemns recent trade incidents,Politics,6,False
9929,Soundtrack from Lost City tops music charts,Entertainment,7,False
9424,Ministers clash over proposed housing reforms,Politics,6,False
9674,Constitutional amendment on immigration moves forward,Politics,6,False
1819,Ariana Grande charity concert raises funds for visual effects,Entertainment,9,False
353,Australia withdraws from climate pact treaty,Politics,6,False
3776,Ozark finale draws 75 million viewers,Entertainment,6,True
7445,President Wilson vetoes controversial technology legislation,Politics,6,False
1306,Government unveils 250 billion security plan,Politics,6,True
452,Critics praise Midnight Sun for groundbreaking production design,Entertainment,8,False
974,Bipartisan group proposes security solution,Politics,5,False
471,Foreign minister discusses climate pact with Argentina,Politics,7,False
7967,edge computing regulation proposed by government officials,Technology,7,False
1198,Korea faces criticism over employment policy,Politics,6,False
5320,Super Bowl bracket set as United earns top seed,Sports,9,False
5000,Taylor leads Thunder to second straight victory,Sports,7,False
615,Local referendum on climate change scheduled for April,Politics,8,False
9459,Budget committee approves 200 million for healthcare,Politics,7,True
6839,King controversy overshadows Eagles success,Sports,5,False
7455,SoftBridge launches new router with speed feature,Technology,7,False
6002,Chancellor Brown vetoes controversial defense legislation,Politics,6,False
608,tablet ecosystem expands with third-party security,Technology,6,False
1380,artificial intelligence startups attract record venture capital,Technology,7,False
1671,Viral service app reaches 5 million downloads,Technology,7,True
6032,Dark Waters visual effects team pushes boundaries of writing,Entertainment,9,False
4326,Wright makes triumphant return for United,Sports,6,False
1292,Stranger Things finale draws 150 million viewers,Entertainment,7,True
5066,Hall traded from Storm to Dragons in blockbuster deal,Sports,9,False
4859,Westworld streaming numbers break records on Netflix,Entertainment,7,False
4067,The Office introduces new characters in second season,Entertainment,8,False
3300,Beyonce charity concert raises funds for performances,Entertainment,7,False
9875,International distribution secured for Midnight Sun,Entertainment,6,False
7629,Local referendum on immigration scheduled for April,Politics,7,False
2260,Cabinet reshuffle puts focus on immigration priorities,Politics,7,False
2744,International observers monitor Queensland election process,Politics,6,False
2346,Drake charity concert raises funds for cinematography,Entertainment,7,False
8050,Chris Evans biography New Dawn begins production,Entertainment,7,False
5766,Global quantum computing conference showcases latest innovations,Technology,7,False
3957,Budget committee approves 3 million for justice,Politics,7,True
3674,India withdraws from trade agreement treaty,Politics,6,False
5012,AI powered processor transforms automotive sector,Technology,6,False
3822,Edge computing transforms telecommunications with artificial intelligence,Technology,7,False
3175,The Crown renewed for sixth season,Entertainment,6,False
9445,Ariana Grande concert sells out in 5 minutes,Entertainment,8,True
7668,Quantum 5G achieves new milestone,Technology,5,True
9798,neural networks regulation proposed by government officials,Technology,7,False
8389,Cybersecurity breach affects 75 million platform accounts,Technology,7,True
6269,Chancellor Rodriguez inaugurated with promise to fix trade,Politics,8,False
5993,Record crowd watches City take on Wolves,Sports,7,False
8834,Opposition criticizes government energy approach,Politics,5,False
8187,Next generation blockchain promises 150x performance,Technology,6,True
3321,cloud computing startups attract record venture capital,Technology,7,False
5063,Controversy surrounds Jennifer Lawrence comments at MVP,Entertainment,7,False
8717,Regional leaders meet to coordinate transportation response,Politics,7,False
5659,United wins Finals for fifth consecutive year,Sports,7,False
8966,Mayor Lewis proposes defense changes,Politics,5,False
7874,Drake collaborates with Drake on new single,Entertainment,7,False
4135,New smartphone features virtual reality and enhanced biometric,Technology,8,False
2084,Bipartisan group proposes infrastructure solution,Politics,5,False
6188,Jennifer Lawrence stars in new drama film Silver Lining,Entertainment,9,False
4520,Martinez controversy overshadows Storm success,Sports,5,False
9275,Cabinet reshuffle puts focus on climate priorities,Politics,7,False
75,Youth movement pays off as Wolves advances,Sports,7,False
5394,Ariana Grande concert sells out in 100 minutes,Entertainment,8,True
293,Drake postpones tour due to health concerns,Entertainment,7,False
1488,Australia strengthens ties with Germany,Politics,5,False
7686,Echo receives 150 nominations at offensive awards,Entertainment,7,True
4644,Lions coach discusses strategy after unexpected loss,Sports,7,False
7869,Viral laptop app reaches 75 million downloads,Technology,7,True
5275,Government unveils 25 billion technology plan,Politics,6,True
721,Taylor Swift breaks streaming record with 30 million plays,Entertainment,9,True
2874,Protests erupt after Socialist pushes welfare bill,Politics,7,False
4574,Next generation neural networks promises 50x performance,Technology,7,True
7312,Regional leaders meet to coordinate healthcare response,Politics,7,False
6853,Zendaya wins all-star for performance in Lost City,Entertainment,8,False
4360,Election results show shift toward Alliance policies,Politics,7,False
6381,TechCorp acquires InnovateLab for 30 billion,Technology,6,True
665,Next generation virtual reality promises 250x performance,Technology,7,True
8346,Chris Evans stars in new romance film Midnight Sun,Entertainment,9,False
612,Wright dedicates victory to hometown fans,Sports,6,False
5369,Open source augmented reality gains momentum in retail,Technology,8,False
4134,Film festival premiere for Florence Pugh directorial debut,Entertainment,8,False
9152,France and Poland reach compromise on security,Politics,7,False
3157,AppWorks rival InnovateLab challenges market dominance,Technology,6,False
8116,Experts predict machine learning will revolutionize automotive,Technology,7,False
5338,Regional leaders meet to coordinate trade response,Politics,7,False
8839,Diplomatic tensions rise between France and Poland,Politics,7,False
2843,Garcia leads Hawks to third straight victory,Sports,7,False
1507,NexGen releases smartwatch version 200 today,Technology,6,True
7160,Portugal and Sweden sign historic cooperation deal,Politics,7,False
919,Liberal launches campaign for agriculture reform,Politics,6,False
1802,Youth movement pays off as Tigers advances,Sports,7,False
8483,Poland takes gold in rugby at championships,Sports,7,False
6290,AppWorks commits to carbon neutral device manufacturing,Technology,7,False
1325,Republican leadership contest focuses on immigration direction,Politics,7,False
6546,Voters reject Alliance proposal on trade,Politics,6,False
9037,Starlight receives 30 nominations at offensive awards,Entertainment,7,True
4894,Viral console app reaches 20 million downloads,Technology,7,True
8471,Draft pick Wilson impresses in debut for Phoenix,Sports,8,False
6878,Experts predict artificial intelligence will revolutionize healthcare,Technology,7,False
8211,Election results show shift toward Freedom policies,Politics,7,False
885,Young scores 250 points in championship game,Sports,7,True
8371,Senate votes on agriculture reform bill,Politics,6,False
7060,Scott breaks soccer scoring record,Sports,5,False
7527,Classic final set between Rangers and Eagles,Sports,7,False
2789,Quantum neural networks achieves new milestone,Technology,6,False
5703,Chile hosts peace talks between rival factions,Politics,7,False
637,Lions unveils new stadium for upcoming season,Sports,7,False
1775,Hill scores 150 points in championship game,Sports,7,True
7475,Ariana Grande releases deluxe edition with 2 bonus songs,Entertainment,9,True
5256,CloudNet faces criticism over service privacy concerns,Technology,7,False
5926,robotics regulation proposed by government officials,Technology,6,False
7357,Drake postpones tour due to health concerns,Entertainment,7,False
1042,TechCorp invests 250 million in augmented reality research,Technology,8,True
3154,Election results show shift toward Socialist policies,Politics,7,False
715,Silver Lining tops box office with 25 million opening,Entertainment,9,True
5052,Norway hosts peace talks between rival factions,Politics,7,False
4301,Progressive coalition faces challenges on housing,Politics,6,False
5496,Open source machine learning gains momentum in energy,Technology,8,False
8316,offensive nominations announced with New Dawn leading,Entertainment,7,False
5868,volleyball legend Thompson inducted into hall of fame,Sports,8,False
8788,Breaking Bad cast reunites for special anniversary episode,Entertainment,8,False
5050,Quantum 5G achieves new milestone,Technology,5,True
4911,InnovateLab stock surges after headset announcement,Technology,6,False
7569,Sweden and Chile reach compromise on technology,Politics,7,False
9575,Korea takes gold in soccer at championships,Sports,7,False
900,Voters reject Freedom proposal on agriculture,Politics,6,False
4181,Industry analysts skeptical of CodeForge neural networks claims,Technology,8,False
3616,Japan withdraws from peace treaty treaty,Politics,6,False
5896,DataVault releases service version 10 today,Technology,6,True
1415,Experts predict neural networks will revolutionize entertainment,Technology,7,False
6670,Augmented reality device debuts in 75 markets,Technology,7,True
3649,cloud computing integration challenges delay console rollout,Technology,7,False
7012,Starlight franchise reaches 25 billion globally,Entertainment,6,True
2253,The Crown production moves to new Disney Plus home,Entertainment,9,False
3044,Spain seeks international support for education position,Politics,7,False
9569,Political crisis deepens as Socialist loses support,Politics,7,False
2290,QuantumTech announces machine learning breakthrough,Technology,5,False
7729,Jennifer Lawrence perfects cinematography for demanding Silver Lining role,Entertainment,9,False
6119,tennis legend King inducted into hall of fame,Sports,8,False
1623,Brown suspended for 150 games after incident,Sports,7,True
4534,Film festival premiere for Zendaya directorial debut,Entertainment,7,False
2665,Industry analysts skeptical of CyberDynamics edge computing claims,Technology,8,False
2125,Rodriguez signs 3 million contract extension,Sports,6,True
7285,Mayor Lee proposes immigration changes,Politics,5,False
3919,CloudNet announces robotics breakthrough,Technology,4,False
2626,Lee breaks tennis scoring record,Sports,5,False
3983,Storm clinches division title with dramatic win,Sports,7,False
6527,Weather delays Storm versus Titans matchup,Sports,6,False
835,Galaxy clinches division title with dramatic win,Sports,7,False
4868,Scott scores 150 points in championship game,Sports,7,True
7043,The Crown cast reunites for special anniversary episode,Entertainment,8,False
2808,International summit addresses global housing concerns,Politics,6,False
6646,Taylor breaks record with 100 runs performance,Sports,7,True
8949,Lions defeats Storm in thrilling 3 to 10 victory,Sports,9,True
7804,Government unveils 100 billion healthcare plan,Politics,6,True
6153,app update brings battery to millions of users,Technology,8,False
3659,Brown named offensive player of the month,Sports,7,False
5834,Davis named all-star player of the month,Sports,7,False
8230,Rivalry renewed as Phoenix faces Rangers again,Sports,7,False
9277,Parliament debates controversial climate change bill,Politics,6,False
8441,Germany imposes new sanctions on Austria,Politics,6,False
3224,Jets defeats Lions in thrilling 50 to 5 victory,Sports,9,True
695,The Mandalorian production moves to new Hulu home,Entertainment,8,False
9330,Horizon franchise reaches 10 billion globally,Entertainment,6,True
3245,Diplomatic tensions rise between Brazil and Germany,Politics,7,False
6100,Developers create innovative healthcare using quantum computing,Technology,7,False
1274,Oscar Isaac takes break from acting after 5 films,Entertainment,9,True
3988,edge computing regulation proposed by government officials,Technology,7,False
5168,Anderson signs 15 million contract extension,Sports,6,True
9476,CyberDynamics stock surges after smartphone announcement,Technology,6,False
6633,Liberal party wins majority in Provence election,Politics,7,False
7696,blockchain integration challenges delay device rollout,Technology,6,False
5535,The Mandalorian crosses 10 episode milestone,Entertainment,6,True
6031,Protests erupt after Green pushes defense bill,Politics,7,False
7249,Soundtrack from Midnight Sun tops music charts,Entertainment,7,False
9642,United wins Trophy for fourth consecutive year,Sports,7,False
1336,Championship bracket set as Hawks earns top seed,Sports,8,False
2978,Sweden withdraws from trade agreement treaty,Politics,6,False
7820,swimming fans celebrate as Rangers wins title,Sports,7,False
7370,smartwatch subscriptions top 200 million worldwide,Technology,6,True
9792,Phoenix wins Masters for third consecutive year,Sports,7,False
3976,Benchmark tests reveal laptop outperforms competitors,Technology,6,False
9278,Hill scores 3 points in championship game,Sports,7,True
8592,Emma Stone biography Dark Waters begins production,Entertainment,7,False
3036,QuantumTech launches new smartphone with camera feature,Technology,7,False
7679,InfoStream announces blockchain breakthrough,Technology,4,False
1487,Horizon sequel announced with Jennifer Lawrence returning,Entertainment,7,False
2486,Oscar Isaac wins all-star for performance in Lost City,Entertainment,9,False
3840,Billie Eilish postpones tour due to health concerns,Entertainment,8,False
4160,United makes history with fourth title,Sports,6,False
1125,NetSphere discontinues unpopular software line,Technology,5,False
2623,SystemPro discontinues unpopular smartphone line,Technology,5,False
4183,New Dawn franchise reaches 75 billion globally,Entertainment,7,True
6263,Lopez retires after 250 years with Rangers,Sports,7,True
3637,CyberDynamics delays smartwatch launch due to technical issues,Technology,8,False
8516,Cup favorites Rockets stumble against Bulls,Sports,6,False
3744,volleyball season kicks off with Jets vs Knights,Sports,8,False
8557,CodeForge acquires SystemPro for 100 billion,Technology,6,True
869,Canada and Korea reach compromise on defense,Politics,7,False
1525,President Wilson faces impeachment over security allegations,Politics,7,False
5192,New study shows neural networks improves goals by 200 percent,Technology,10,True
5978,New study shows robotics improves yards by 250 percent,Technology,9,True
6131,NetSphere addresses console security vulnerabilities,Technology,5,False
3504,New study shows quantum computing improves yards by 30 percent,Technology,10,True
4975,Belgium reopens economic partnership negotiations with Chile,Politics,7,False
1107,Hall injured in Tigers game against Sharks,Sports,7,False
4523,tennis officials investigate Warriors for violations,Sports,6,False
7174,Sweden and Korea reach compromise on healthcare,Politics,7,False
7400,President Williams announces bid for Queensland governorship,Politics,7,False
4961,Dua Lipa documentary explores rise to fame,Entertainment,7,False
5300,SoftBridge launches new device with performance feature,Technology,7,False
4589,Belgium seeks international support for economy position,Politics,7,False
7731,Ministers clash over proposed climate reforms,Politics,6,False
4012,United announces signing of star player Allen,Sports,7,False
6604,Emergency session called to address defense situation,Politics,7,False
4690,SystemPro commits to carbon neutral router manufacturing,Technology,7,False
3589,CyberDynamics stock surges after laptop announcement,Technology,6,False
1896,CyberDynamics settles antitrust lawsuit over software practices,Technology,7,False
6757,Opposition criticizes government environmental approach,Politics,5,False
7164,Emergency session called to address justice situation,Politics,7,False
8561,Record crowd watches Rockets take on Warriors,Sports,7,False
3267,InnovateLab opens new blockchain development center,Technology,6,False
8906,The Crown introduces new characters in sixth season,Entertainment,8,False
5804,TechCorp unveils plans for smartwatch expansion,Technology,6,False
4822,Freedom launches campaign for climate change reform,Politics,7,False
1119,Dark Waters remake updates classic with modern writing,Entertainment,8,False
4484,Controversy erupts as Dragons protests referee decision,Sports,7,False
3893,Rivals Phoenix and Galaxy prepare for heated matchup,Sports,8,False
5982,Wilson breaks swimming scoring record,Sports,5,False
4126,robotics market expected to grow 5 percent,Technology,7,True
948,service update brings AI to millions of users,Technology,8,False
6868,augmented reality chips face global supply shortage,Technology,7,False
1760,Edge computing transforms entertainment with neural networks,Technology,7,False
3997,Poland and France reach compromise on justice,Politics,7,False
5894,Chancellor Brown meets with President Wilson to discuss economy,Politics,9,False
5648,Global augmented reality conference showcases latest innovations,Technology,7,False
5582,Taylor Swift documentary explores rise to fame,Entertainment,7,False
6030,President Kim resigns amid agriculture scandal,Politics,6,False
9960,rookie ceremony honors Oscar Isaac with lifetime achievement,Entertainment,8,False
7313,Walker named MVP player of the month,Sports,7,False
559,Bad Bunny charity concert raises funds for performances,Entertainment,8,False
5800,Oscar Isaac wins rookie for performance in Starlight,Entertainment,8,False
2829,Scott suspended for 50 games after incident,Sports,7,True
5572,The Mandalorian introduces new characters in third season,Entertainment,8,False
9120,InfoStream discontinues unpopular tablet line,Technology,5,False
1947,DigiCore settles antitrust lawsuit over device practices,Technology,7,False
7917,Quantum internet of things achieves new milestone,Technology,7,False
5529,President Chen condemns recent security incidents,Politics,6,False
2319,Budget committee approves 200 million for infrastructure,Politics,7,True
1134,Virtual reality experience brings Cascade to life,Entertainment,7,False
4208,Critics praise Midnight Sun for groundbreaking production design,Entertainment,8,False
5744,Behind the scenes documentary reveals Silver Lining secrets,Entertainment,8,False
6943,robotics adoption increases among student users,Technology,6,False
8849,Beyonce concert sells out in 3 minutes,Entertainment,7,True
9396,NexGen launches new console with voice control feature,Technology,8,False
8704,Political analysts predict Progressive victory in Texas,Politics,7,False
189,Parliament debates controversial employment bill,Politics,5,False
6219,Bipartisan group proposes healthcare solution,Politics,5,False
4812,Oscar Isaac and Zendaya to star in Midnight Sun,Entertainment,9,False
996,Lions coach discusses strategy after difficult loss,Sports,7,False
9805,Foreign minister discusses trade agreement with Portugal,Politics,7,False
3517,Augmented reality platform debuts in 5 markets,Technology,7,True
5921,Poland reopens defense alliance negotiations with Korea,Politics,7,False
720,Film festival premiere for Chris Evans directorial debut,Entertainment,8,False
8110,Labour party wins majority in Queensland election,Politics,7,False
2229,Constitutional amendment on trade moves forward,Politics,6,False
7875,Virtual reality experience brings Dark Waters to life,Entertainment,8,False
6694,Bipartisan group proposes security solution,Politics,5,False
1837,Westworld renewed for third season,Entertainment,5,False
240,Animated Horizon appeals to audiences of all ages,Entertainment,8,False
3308,Lawmakers approve 3 billion immigration package,Politics,6,True
2685,Experts predict neural networks will revolutionize energy,Technology,7,False
9527,Regional leaders meet to coordinate infrastructure response,Politics,7,False
5540,Billie Eilish collaborates with Dua Lipa on new single,Entertainment,9,False
6367,Dragons medical staff clears Miller to play,Sports,7,False
4333,Rockets clinches division title with dramatic win,Sports,7,False
6462,Thunder defeats Dragons in thrilling 2 to 20 victory,Sports,9,True
2914,Dragons clinches division title with dramatic win,Sports,7,False
8478,Bulls clinches division title with dramatic win,Sports,7,False
6091,Westworld finale draws 5 million viewers,Entertainment,6,True
4559,Hill scores 500 points in championship game,Sports,7,True
8826,Australia and Brazil reach compromise on environment,Politics,7,False
3197,Lost City remake updates classic with modern cinematography,Entertainment,8,False
627,Martinez retires after 25 years with Rangers,Sports,7,True
2526,Trophy final set between Wolves and Bulls,Sports,7,False
8289,Ryan Gosling wins offensive for performance in Echo,Entertainment,8,False
8724,The Mandalorian cast reunites for special anniversary episode,Entertainment,8,False
9235,Voters reject Socialist proposal on infrastructure,Politics,6,False
4342,Garcia traded from Rockets to Rangers in blockbuster deal,Sports,9,False
6918,Ryan Gosling wins defensive for performance in Eternal,Entertainment,8,False
1962,Margot Robbie perfects performances for demanding Horizon role,Entertainment,8,False
832,Voters reject Labour proposal on infrastructure,Politics,6,False
2895,Ozark merchandise sales exceed 150 million,Entertainment,6,True
9211,New Dawn remake updates classic with modern visual effects,Entertainment,9,False
6087,Augmented reality tablet debuts in 15 markets,Technology,7,True
9580,France reopens cooperation deal negotiations with Belgium,Politics,7,False
4230,PM Garcia meets with President Wilson to discuss justice,Politics,9,False
2465,Stranger Things cast reunites for special anniversary episode,Entertainment,8,False
8246,Viral processor app reaches 30 million downloads,Technology,7,True
6994,President Smith vetoes controversial environmental legislation,Politics,6,False
3641,Dragons home winning streak reaches 3 games,Sports,7,True
7185,Budget committee approves 2 million for economy,Politics,7,True
8928,Reform leadership contest focuses on defense direction,Politics,7,False
3221,Rockets rebuilding begins after devastating season,Sports,6,False
9385,Record crowd watches United take on Galaxy,Sports,7,False
4113,International observers monitor Catalonia election process,Politics,6,False
5172,Succession merchandise sales exceed 2 million,Entertainment,6,True
8331,President Martinez announces new trade initiative,Politics,6,False
8329,Florence Pugh foundation supports aspiring comedy artists,Entertainment,7,False
8590,King dedicates victory to hometown fans,Sports,6,False
1349,Open source blockchain gains momentum in automotive,Technology,7,False
1142,AppWorks acquires SoftBridge for 500 billion,Technology,6,True
1105,tennis legend Young inducted into hall of fame,Sports,8,False
3293,Political crisis deepens as Unity loses support,Politics,7,False
3248,Wright named defensive player of the month,Sports,7,False
8007,PM Thompson promises action on security crisis,Politics,7,False
2676,President Kim vetoes controversial transportation legislation,Politics,6,False
8237,Beta testers report positive feedback on smartwatch,Technology,7,False
628,Rockets home winning streak reaches 30 games,Sports,7,True
6486,United secures playoff spot with win over Lions,Sports,8,False
4683,DigiCore unveils plans for tablet expansion,Technology,6,False
2916,Wilson breaks record with 25 goals performance,Sports,7,True
7295,Martinez controversy overshadows City success,Sports,5,False
7559,Billie Eilish tribute concert features surprise guests,Entertainment,7,False
3856,Trophy final set between Storm and Eagles,Sports,7,False
7942,Scarlett Johansson foundation supports aspiring sci-fi artists,Entertainment,7,False
1522,Governor Clark declares state of emergency over transportation,Politics,8,False
311,Billie Eilish releases deluxe edition with 150 bonus songs,Entertainment,9,True
9094,International observers monitor Ontario election process,Politics,6,False
2938,Political analysts predict Green victory in Provence,Politics,7,False
2126,Garcia scores 15 points in championship game,Sports,7,True
7636,Emergency session called to address justice situation,Politics,7,False
9077,Constitutional amendment on environmental moves forward,Politics,6,False
7070,Lawmakers approve 500 billion housing package,Politics,6,True
8384,Constitutional amendment on education moves forward,Politics,6,False
76,Bad Bunny breaks streaming record with 75 million plays,Entertainment,9,True
4805,Augmented reality service debuts in 10 markets,Technology,7,True
3153,Freedom leadership contest focuses on climate direction,Politics,7,False
1237,Government unveils 20 billion defense plan,Politics,6,True
4896,Benchmark tests reveal laptop outperforms competitors,Technology,6,False
716,Breaking Bad production moves to new Apple TV home,Entertainment,9,False
2170,NexGen commits to carbon neutral server manufacturing,Technology,7,False
3389,Lee dedicates victory to hometown fans,Sports,6,False
8143,Mayor Martinez proposes trade changes,Politics,5,False
1475,Tom Holland biography New Dawn begins production,Entertainment,7,False
9191,Rockets dominates Galaxy with 25 point margin,Sports,7,True
3179,Ozark spin-off series ordered by Netflix,Entertainment,6,False
9100,Rodriguez retires after 500 years with Lions,Sports,7,True
730,Series bracket set as Lions earns top seed,Sports,8,False
697,SoftBridge opens new artificial intelligence development center,Technology,7,False
5727,Prime Minister Patel vetoes controversial welfare legislation,Politics,7,False
5738,Cybersecurity breach affects 100 million tablet accounts,Technology,7,True
921,Emergency session called to address justice situation,Politics,7,False
8479,Political crisis deepens as Progressive loses support,Politics,7,False
8275,Rising Tide franchise reaches 200 billion globally,Entertainment,7,True
3925,Sharks wins Finals for fifth consecutive year,Sports,7,False
5987,International distribution secured for Rising Tide,Entertainment,6,False
5520,Ariana Grande postpones tour due to health concerns,Entertainment,8,False
3358,CyberDynamics opens new virtual reality development center,Technology,7,False
9216,cloud computing startups attract record venture capital,Technology,7,False
8575,City unveils new stadium for upcoming season,Sports,7,False
2972,DigiCore addresses processor security vulnerabilities,Technology,5,False
2098,Parliament debates controversial immigration bill,Politics,5,False
2537,PM Anderson announces new energy initiative,Politics,6,False
5254,Oscar Isaac stars in new drama film Rising Tide,Entertainment,9,False
8841,Westworld streaming numbers break records on Hulu,Entertainment,7,False
8563,Allen withdraws from Classic due to injury,Sports,7,False
2005,QuantumTech commits to carbon neutral processor manufacturing,Technology,7,False
3902,NetSphere releases smartphone version 50 today,Technology,6,True
6508,President Smith announces bid for Florida governorship,Politics,7,False
7614,Echo tops box office with 10 million opening,Entertainment,8,True
4312,Diplomatic tensions rise between Sweden and Japan,Politics,7,False
9665,internet of things chips face global supply shortage,Technology,8,False
7088,Dark Waters tops box office with 30 million opening,Entertainment,9,True
7837,The Wire introduces new characters in second season,Entertainment,8,False
5186,Budget committee approves 10 million for economy,Politics,7,True
5525,Draft pick Miller impresses in debut for Sharks,Sports,8,False
9549,Lopez suspended for 5 games after incident,Sports,7,True
140,The Weeknd charity concert raises funds for storytelling,Entertainment,8,False
8904,Chile strengthens ties with Belgium,Politics,5,False
758,robotics startups attract record venture capital,Technology,6,False
1541,Regional leaders meet to coordinate economy response,Politics,7,False
4659,Election results show shift toward Reform policies,Politics,7,False
6723,processor compatibility issues frustrate student users,Technology,6,False
1969,Quantum machine learning achieves new milestone,Technology,6,False
5350,Cybersecurity breach affects 3 million service accounts,Technology,7,True
7495,Knights announces signing of star player Garcia,Sports,7,False
5532,robotics standards body approves new specifications,Technology,6,False
9785,Conservative launches campaign for defense reform,Politics,6,False
9466,headset sales reach 10 million in first quarter,Technology,8,True
8859,President Williams addresses concerns over education,Politics,6,False
1630,New infrastructure law passes despite opposition,Politics,6,False
8495,Court rules against government climate plan,Politics,6,False
8664,Chancellor Rodriguez announces new trade initiative,Politics,6,False
4564,Thompson signs 2 million contract extension,Sports,6,True
7914,Progressive coalition faces challenges on education,Politics,6,False
2622,Dragons coach discusses strategy after difficult loss,Sports,7,False
3852,The Crown streaming numbers break records on Disney Plus,Entertainment,9,False
230,New device features 5G and enhanced AI,Technology,7,True
9206,Ryan Gosling takes break from acting after 50 films,Entertainment,9,True
3011,machine learning standards body approves new specifications,Technology,7,False
5711,rookie ceremony honors Oscar Isaac with lifetime achievement,Entertainment,8,False
2573,Succession merchandise sales exceed 2 million,Entertainment,6,True
1329,Political crisis deepens as Green loses support,Politics,7,False
702,Ozark streaming numbers break records on HBO Max,Entertainment,8,False
2509,CodeForge addresses router security vulnerabilities,Technology,5,False
561,The Wire creator discusses plans for final season,Entertainment,8,False
184,Rodriguez breaks golf scoring record,Sports,5,False
9529,Westworld finale draws 15 million viewers,Entertainment,6,True
8476,The Wire production moves to new Disney Plus home,Entertainment,9,False
8551,Ministers clash over proposed housing reforms,Politics,6,False
5631,Dua Lipa breaks streaming record with 75 million plays,Entertainment,9,True
1503,The Journey tops box office with 10 million opening,Entertainment,9,True
3826,Dua Lipa charity concert raises funds for production design,Entertainment,9,False
2590,Dragons rebuilding begins after unexpected season,Sports,6,False
8168,rookie voters surprise with Cascade best picture win,Entertainment,8,False
6937,Classic bracket set as Thunder earns top seed,Sports,8,False
1481,Sharks announces signing of star player Martinez,Sports,7,False
10,Budget committee approves 75 million for environment,Politics,7,True
1044,Zendaya perfects storytelling for demanding Cascade role,Entertainment,7,False
3109,Benchmark tests reveal service outperforms competitors,Technology,6,False
7303,Playoff picture becomes clearer after Panthers victory,Sports,7,False
6058,machine learning chips face global supply shortage,Technology,7,False
932,DataVault partners with CloudNet on virtual reality project,Technology,8,False
3402,Spain and Sweden reach compromise on economy,Politics,7,False
8810,Budget committee approves 75 million for climate change,Politics,8,True
11,Brown injured in Titans game against Rockets,Sports,7,False
906,Rivals Sharks and Storm prepare for heated matchup,Sports,8,False
6093,Court rules against government transportation plan,Politics,6,False
2259,Regional leaders meet to coordinate environment response,Politics,7,False
7464,PM Thompson promises action on immigration crisis,Politics,7,False
