headline_id,headline,category,word_count,has_number
6015,India seeks international support for infrastructure position,Politics,7,False
6016,Mayor Clark proposes justice changes,Politics,5,False
6017,Titans suffers setback as key player Rodriguez out for season,Sports,10,False
6018,CloudNet releases device version 3 today,Technology,6,True
6019,Chile strengthens ties with Argentina,Politics,5,False
6020,Patent dispute between InfoStream and QuantumTech intensifies,Technology,7,False
6021,Political analysts predict Progressive victory in Saxony,Politics,7,False
6022,Viral smartphone app reaches 3 million downloads,Technology,7,True
6023,Panthers wins Classic for fourth consecutive year,Sports,7,False
6024,blockchain regulation proposed by government officials,Technology,6,False
6025,Governor Garcia declares state of emergency over infrastructure,Politics,8,False
6026,Walker traded from Storm to City in blockbuster deal,Sports,9,False
6027,The Office streaming numbers break records on Hulu,Entertainment,8,False
6028,Next generation neural networks promises 15x performance,Technology,7,True
6029,Quantum quantum computing achieves new milestone,Technology,6,False
6030,MVP ceremony ratings climb to 20 million,Entertainment,7,True
6031,Rivalry renewed as Rangers faces United again,Sports,7,False
6032,Developers create innovative entertainment using cloud computing,Technology,7,False
6033,Wolves dynasty continues with another Cup win,Sports,7,False
6034,Political analysts predict Republican victory in Catalonia,Politics,7,False
6035,International observers monitor Texas election process,Politics,6,False
6036,Jackson dedicates victory to hometown fans,Sports,6,False
6037,console sales reach 50 million in first quarter,Technology,8,True
6038,NexGen faces criticism over processor privacy concerns,Technology,7,False
6039,The Wire spin-off series ordered by Hulu,Entertainment,7,False
6040,The Wire creator discusses plans for final season,Entertainment,8,False
6041,Global neural networks conference showcases latest innovations,Technology,7,False
6042,quantum computing startups attract record venture capital,Technology,7,False
6043,Ariana Grande documentary explores rise to fame,Entertainment,7,False
6044,Cabinet reshuffle puts focus on immigration priorities,Politics,7,False
6045,Ed Sheeran documentary explores rise to fame,Entertainment,7,False
6046,President Smith calls for unity on climate change issue,Politics,9,False
6047,Taylor Swift documentary explores rise to fame,Entertainment,7,False
6048,New Dawn franchise reaches 10 billion globally,Entertainment,7,True
6049,ByteLogic opens new blockchain development center,Technology,6,False
6050,Wolves trades Taylor to Dragons in surprise move,Sports,8,False
6051,Ariana Grande tribute concert features surprise guests,Entertainment,7,False
6052,CloudNet addresses server security vulnerabilities,Technology,5,False
6053,Eternal tops box office with 50 million opening,Entertainment,8,True
6054,Switzerland withdraws from economic partnership treaty,Politics,6,False
6055,Sharks trades Thompson to Tigers in surprise move,Sports,8,False
6056,The Crown merchandise sales exceed 15 million,Entertainment,7,True
6057,Controversy surrounds Emma Stone comments at all-star,Entertainment,7,False
6058,Quantum machine learning achieves new milestone,Technology,6,False
6059,Open favorites United stumble against Panthers,Sports,6,False
6060,Viral smartphone app reaches 500 million downloads,Technology,7,True
6061,Foreign minister discusses economic partnership with Spain,Politics,7,False
6062,Legacy smartphone support ending after 15 years,Technology,7,True
6063,City medical staff clears Hill to play,Sports,7,False
6064,Phoenix makes history with third title,Sports,6,False
6065,President Wilson vetoes controversial technology legislation,Politics,6,False
6066,Dragons unveils new stadium for upcoming season,Sports,7,False
6067,United suffers setback as key player Young out for season,Sports,10,False
6068,International observers monitor Victoria election process,Politics,6,False
6069,Rivalry renewed as Rangers faces Wolves again,Sports,7,False
6070,Playoff picture becomes clearer after Panthers victory,Sports,7,False
6071,Patent dispute between CyberDynamics and QuantumTech intensifies,Technology,7,False
6072,The Weeknd postpones tour due to health concerns,Entertainment,8,False
6073,Japan faces criticism over agriculture policy,Politics,6,False
6074,Taylor Swift documentary explores rise to fame,Entertainment,7,False
6075,The Wire spin-off series ordered by Amazon Prime,Entertainment,8,False
6076,volleyball season kicks off with Tigers vs City,Sports,8,False
6077,Opposition criticizes government defense approach,Politics,5,False
6078,Mad Men streaming numbers break records on Hulu,Entertainment,8,False
6079,SoftBridge launches new headset with voice control feature,Technology,8,False
6080,football legend Brown inducted into hall of fame,Sports,8,False
6081,The Mandalorian crosses 30 episode milestone,Entertainment,6,True
6082,Martinez withdraws from Finals due to injury,Sports,7,False
6083,Billie Eilish documentary explores rise to fame,Entertainment,7,False
6084,ByteLogic commits to carbon neutral smartphone manufacturing,Technology,7,False
6085,Local referendum on transportation scheduled for March,Politics,7,False
6086,Brazil imposes new sanctions on Netherlands,Politics,6,False
6087,Hackers exploit app flaw affecting 30 devices,Technology,7,True
6088,Chancellor Brown vetoes controversial technology legislation,Politics,6,False
6089,Governor Robinson declares state of emergency over environment,Politics,8,False
6090,New device features augmented reality and enhanced speed,Technology,8,False
6091,all-star ceremony ratings climb to 10 million,Entertainment,7,True
6092,augmented reality standards body approves new specifications,Technology,7,False
6093,Scarlett Johansson launches production company for horror projects,Entertainment,8,False
6094,The Office spin-off series ordered by Disney Plus,Entertainment,8,False
6095,The Office merchandise sales exceed 150 million,Entertainment,7,True
6096,QuantumTech launches new router with AI feature,Technology,7,False
6097,Hall achieves career milestone of 150 saves,Sports,7,True
6098,King scores 250 points in championship game,Sports,7,True
6099,Stranger Things spin-off series ordered by Hulu,Entertainment,7,False
6100,DigiCore launches new smartwatch with AI feature,Technology,7,False
6101,Republican party wins majority in California election,Politics,7,False
6102,Draft pick Scott impresses in debut for Wolves,Sports,8,False
6103,volleyball legend Wright inducted into hall of fame,Sports,8,False
6104,blockchain startups attract record venture capital,Technology,6,False
6105,InfoStream CEO discusses robotics vision at summit,Technology,7,False
6106,Warriors coach discusses strategy after unexpected loss,Sports,7,False
6107,Eagles defeats Panthers in thrilling 2 to 1 victory,Sports,9,True
6108,Chancellor Weber condemns recent agriculture incidents,Politics,6,False
6109,Mad Men tackles controversial direction in new episode,Entertainment,8,False
6110,Chancellor Weber inaugurated with promise to fix environment,Politics,8,False
6111,Stranger Things finale draws 200 million viewers,Entertainment,7,True
6112,Political crisis deepens as Socialist loses support,Politics,7,False
6113,Dark Waters tops box office with 2 million opening,Entertainment,9,True
6114,Anderson breaks record with 20 saves performance,Sports,7,True
6115,smartphone sales reach 10 million in first quarter,Technology,8,True
6116,Playoff picture becomes clearer after Tigers victory,Sports,7,False
6117,Jennifer Lawrence foundation supports aspiring action artists,Entertainment,7,False
6118,Budget committee approves 250 million for employment,Politics,7,True
6119,swimming legend Davis inducted into hall of fame,Sports,8,False
6120,baseball legend Thompson inducted into hall of fame,Sports,8,False
6121,tablet battery life extended by 25 percent,Technology,7,True
6122,Viral device app reaches 200 million downloads,Technology,7,True
6123,AppWorks discontinues unpopular app line,Technology,5,False
6124,Local referendum on climate change scheduled for June,Politics,8,False
6125,International observers monitor Texas election process,Politics,6,False
6126,Lopez leads Galaxy to seventh straight victory,Sports,7,False
6127,Succession production moves to new HBO Max home,Entertainment,8,False
6128,The Crown introduces new characters in seventh season,Entertainment,8,False
6129,Political crisis deepens as Democratic loses support,Politics,7,False
6130,Viral service app reaches 30 million downloads,Technology,7,True
6131,DataSystems settles antitrust lawsuit over smartphone practices,Technology,7,False
6132,Martinez named defensive player of the month,Sports,7,False
6133,SoftBridge launches new router with battery feature,Technology,7,False
6134,Rockets trades Anderson to Jets in surprise move,Sports,8,False
6135,Norway imposes new sanctions on Austria,Politics,6,False
6136,Timothee Chalamet wins all-star for performance in Silver Lining,Entertainment,9,False
6137,Beta testers report positive feedback on device,Technology,7,False
6138,Viral device app reaches 150 million downloads,Technology,7,True
6139,Ed Sheeran releases deluxe edition with 3 bonus songs,Entertainment,9,True
6140,Ryan Gosling stars in new thriller film Silver Lining,Entertainment,9,False
6141,Foreign minister discusses trade agreement with Mexico,Politics,7,False
6142,Alliance launches campaign for security reform,Politics,6,False
6143,Animated Horizon appeals to audiences of all ages,Entertainment,8,False
6144,Jackson retires after 250 years with Galaxy,Sports,7,True
6145,Lost City remake updates classic with modern direction,Entertainment,8,False
6146,Phoenix home winning streak reaches 20 games,Sports,7,True
6147,Hall traded from City to Phoenix in blockbuster deal,Sports,9,False
6148,Bad Bunny breaks streaming record with 3 million plays,Entertainment,9,True
6149,Masters final set between Warriors and Lions,Sports,7,False
6150,Wilson dedicates victory to hometown fans,Sports,6,False
6151,Prime Minister Patel inaugurated with promise to fix technology,Politics,9,False
6152,Local referendum on technology scheduled for May,Politics,7,False
6153,PM Thompson meets with President Williams to discuss technology,Politics,9,False
6154,Hall breaks football scoring record,Sports,5,False
6155,Drake postpones tour due to health concerns,Entertainment,7,False
6156,Experts predict cloud computing will revolutionize entertainment,Technology,7,False
6157,Global blockchain conference showcases latest innovations,Technology,6,False
6158,Tom Holland launches production company for drama projects,Entertainment,8,False
6159,Turkey hosts peace talks between rival factions,Politics,7,False
6160,President Harris addresses concerns over economy,Politics,6,False
6161,Taylor Swift drops surprise album featuring 500 tracks,Entertainment,8,True
6162,Eternal remake updates classic with modern cinematography,Entertainment,7,False
6163,Oscar Isaac stars in new thriller film Lost City,Entertainment,9,False
6164,Youth movement pays off as Tigers advances,Sports,7,False
6165,Prime Minister Davis calls for unity on climate change issue,Politics,10,False
6166,Foreign minister discusses trade agreement with Poland,Politics,7,False
6167,internet of things market expected to grow 200 percent,Technology,9,True
6168,headset subscriptions top 3 million worldwide,Technology,6,True
6169,Florence Pugh wins rookie for performance in Cascade,Entertainment,8,False
6170,Warriors clinches division title with dramatic win,Sports,7,False
6171,Edge computing transforms telecommunications with augmented reality,Technology,7,False
6172,Silver Lining visual effects team pushes boundaries of visual effects,Entertainment,10,False
6173,Panthers dynasty continues with another Classic win,Sports,7,False
6174,Michael B Jordan foundation supports aspiring romance artists,Entertainment,8,False
6175,Dark Waters sequel announced with Ryan Gosling returning,Entertainment,8,False
6176,Developers create innovative agriculture using robotics,Technology,6,False
6177,Billie Eilish postpones tour due to health concerns,Entertainment,8,False
6178,ByteLogic opens new edge computing development center,Technology,7,False
6179,Storm home winning streak reaches 2 games,Sports,7,True
6180,Storm rebuilding begins after close season,Sports,6,False
6181,President Wilson inaugurated with promise to fix security,Politics,8,False
6182,Hackers exploit console flaw affecting 25 devices,Technology,7,True
6183,Anderson injured in Jets game against Warriors,Sports,7,False
6184,Patent dispute between SoftBridge and DigiCore intensifies,Technology,7,False
6185,Next generation machine learning promises 200x performance,Technology,7,True
6186,CodeForge discontinues unpopular app line,Technology,5,False
6187,CloudNet opens new internet of things development center,Technology,8,False
6188,InfoStream launches new tablet with display feature,Technology,7,False
6189,Constitutional amendment on energy moves forward,Politics,6,False
6190,Ariana Grande collaborates with Ariana Grande on new single,Entertainment,9,False
6191,The Weeknd concert sells out in 50 minutes,Entertainment,8,True
6192,Martinez controversy overshadows Tigers success,Sports,5,False
6193,Next generation augmented reality promises 3x performance,Technology,7,True
6194,Cybersecurity breach affects 75 million smartphone accounts,Technology,7,True
6195,Mayor Robinson proposes energy changes,Politics,5,False
6196,headset sales reach 500 million in first quarter,Technology,8,True
6197,Brown controversy overshadows United success,Sports,5,False
6198,Behind the scenes documentary reveals New Dawn secrets,Entertainment,8,False
6199,Constitutional amendment on welfare moves forward,Politics,6,False
6200,CloudNet rival CyberDynamics challenges market dominance,Technology,6,False
6201,Chancellor Rodriguez inaugurated with promise to fix trade,Politics,8,False
6202,InnovateLab settles antitrust lawsuit over platform practices,Technology,7,False
6203,Animated Horizon appeals to audiences of all ages,Entertainment,8,False
6204,World Cup favorites Thunder stumble against Galaxy,Sports,7,False
6205,Next generation edge computing promises 15x performance,Technology,7,True
6206,Italy takes gold in baseball at championships,Sports,7,False
6207,Ministers clash over proposed climate reforms,Politics,6,False
6208,Oscar Isaac perfects soundtrack for demanding Rising Tide role,Entertainment,9,False
6209,International summit addresses global security concerns,Politics,6,False
6210,Jets dynasty continues with another World Cup win,Sports,8,False
6211,Legacy app support ending after 10 years,Technology,7,True
6212,NetSphere settles antitrust lawsuit over service practices,Technology,7,False
6213,Voters reject Liberal proposal on housing,Politics,6,False
6214,The Crown finale draws 250 million viewers,Entertainment,7,True
6215,Italy imposes new sanctions on Austria,Politics,6,False
6216,King withdraws from Classic due to injury,Sports,7,False
6217,SystemPro launches new laptop with security feature,Technology,7,False
6218,PM Anderson condemns recent transportation incidents,Politics,6,False
6219,Walker withdraws from Super Bowl due to injury,Sports,8,False
6220,Researchers develop machine learning for entertainment,Technology,6,False
6221,Conservative party wins majority in Victoria election,Politics,7,False
6222,Stranger Things finale draws 100 million viewers,Entertainment,7,True
6223,tennis officials investigate Phoenix for violations,Sports,6,False
6224,Westworld crosses 500 episode milestone,Entertainment,5,True
6225,Animated Horizon appeals to audiences of all ages,Entertainment,8,False
6226,Dua Lipa announces world tour starting in August,Entertainment,8,False
6227,hockey officials investigate Eagles for violations,Sports,6,False
6228,console ecosystem expands with third-party security,Technology,6,False
6229,Hackers exploit tablet flaw affecting 150 devices,Technology,7,True
6230,Budget committee approves 75 million for security,Politics,7,True
6231,Phoenix trades Lee to Lions in surprise move,Sports,8,False
6232,Miller named offensive player of the month,Sports,7,False
6233,SoftBridge unveils plans for headset expansion,Technology,6,False
6234,Quantum virtual reality achieves new milestone,Technology,6,False
6235,Hill signs 50 million contract extension,Sports,6,True
6236,Critics praise Rising Tide for groundbreaking direction,Entertainment,7,False
6237,Sweden and Belgium sign historic peace treaty,Politics,7,False
6238,SystemPro settles antitrust lawsuit over platform practices,Technology,7,False
6239,President Martinez meets with Chancellor Brown to discuss trade,Politics,9,False
6240,Tigers secures playoff spot with win over Jets,Sports,8,False
6241,MVP ceremony ratings climb to 5 million,Entertainment,7,True
6242,The Crown renewed for fifth season,Entertainment,6,False
6243,New study shows cloud computing improves goals by 15 percent,Technology,10,True
6244,Cabinet reshuffle puts focus on agriculture priorities,Politics,7,False
6245,swimming officials investigate United for violations,Sports,6,False
6246,Margot Robbie responds to criticism over Echo role,Entertainment,8,False
6247,Government unveils 250 billion immigration plan,Politics,6,True
6248,Weather delays Phoenix versus Lions matchup,Sports,6,False
6249,Succession spin-off series ordered by Hulu,Entertainment,6,False
6250,Senate votes on welfare reform bill,Politics,6,False
6251,Rivals City and Jets prepare for heated matchup,Sports,8,False
6252,DataSystems discontinues unpopular headset line,Technology,5,False
6253,Diplomatic tensions rise between Sweden and Japan,Politics,7,False
6254,New healthcare law passes despite opposition,Politics,6,False
6255,Local referendum on transportation scheduled for November,Politics,7,False
6256,Patent dispute between InnovateLab and AppWorks intensifies,Technology,7,False
6257,Record crowd watches Dragons take on Eagles,Sports,7,False
6258,Parliament debates controversial security bill,Politics,5,False
6259,defensive nominations announced with Echo leading,Entertainment,6,False
6260,Brown signs 2 million contract extension,Sports,6,True
6261,Open bracket set as Lions earns top seed,Sports,8,False
6262,Miller signs 10 million contract extension,Sports,6,True
6263,Virtual reality experience brings Cascade to life,Entertainment,7,False
6264,Open source edge computing gains momentum in manufacturing,Technology,8,False
6265,Poland strengthens ties with Sweden,Politics,5,False
6266,Westworld introduces new characters in seventh season,Entertainment,7,False
6267,ByteLogic announces artificial intelligence breakthrough,Technology,5,False
6268,artificial intelligence chips face global supply shortage,Technology,7,False
6269,Succession introduces new characters in seventh season,Entertainment,7,False
6270,The Journey tops box office with 20 million opening,Entertainment,9,True
6271,Ryan Gosling responds to criticism over Silver Lining role,Entertainment,9,False
6272,Casting announcement for Midnight Sun sparks fan debate,Entertainment,8,False
6273,Overtime thriller sees Rangers edge past Phoenix,Sports,7,False
6274,Bipartisan group proposes employment solution,Politics,5,False
6275,Local referendum on climate change scheduled for August,Politics,8,False
6276,Freedom launches campaign for climate change reform,Politics,7,False
6277,CloudNet faces criticism over router privacy concerns,Technology,7,False
6278,Eagles dynasty continues with another Series win,Sports,7,False
6279,neural networks startups attract record venture capital,Technology,7,False
6280,Controversy erupts as Knights protests referee decision,Sports,7,False
6281,Freedom coalition faces challenges on immigration,Politics,6,False
6282,Warriors makes history with seventh title,Sports,6,False
6283,Florence Pugh takes break from acting after 150 films,Entertainment,9,True
6284,Chris Evans wins rookie for performance in The Journey,Entertainment,9,False
6285,King achieves career milestone of 10 assists,Sports,7,True
6286,DataSystems rival CodeForge challenges market dominance,Technology,6,False
6287,Open favorites Phoenix stumble against Hawks,Sports,6,False
6288,Austria reopens technology accord negotiations with Sweden,Politics,7,False
6289,King withdraws from Super Bowl due to injury,Sports,8,False
6290,New Dawn franchise reaches 2 billion globally,Entertainment,7,True
6291,Florence Pugh biography Cascade begins production,Entertainment,6,False
6292,Finals favorites Knights stumble against Lions,Sports,6,False
6293,SoftBridge addresses router security vulnerabilities,Technology,5,False
6294,Ministers clash over proposed education reforms,Politics,6,False
6295,server ecosystem expands with third-party security,Technology,6,False
6296,Senate votes on healthcare reform bill,Politics,6,False
6297,Quantum edge computing achieves new milestone,Technology,6,False
6298,Tom Holland launches production company for romance projects,Entertainment,8,False
6299,Playoff picture becomes clearer after Storm victory,Sports,7,False
6300,Election results show shift toward Liberal policies,Politics,7,False
6301,Jennifer Lawrence biography Midnight Sun begins production,Entertainment,7,False
6302,Breaking Bad cliffhanger leaves fans demanding answers,Entertainment,7,False
6303,Record crowd watches Eagles take on Rangers,Sports,7,False
6304,PM Garcia meets with PM Thompson to discuss healthcare,Politics,9,False
6305,Researchers develop blockchain for finance,Technology,5,False
6306,New housing law passes despite opposition,Politics,6,False
6307,Australia seeks international support for employment position,Politics,7,False
6308,Martinez leads Rangers to second straight victory,Sports,7,False
6309,Prime Minister Johnson announces new agriculture initiative,Politics,7,False
6310,DigiCore acquires SoftBridge for 250 billion,Technology,6,True
6311,Cabinet reshuffle puts focus on tax priorities,Politics,7,False
6312,virtual reality standards body approves new specifications,Technology,7,False
6313,Developers create innovative entertainment using cloud computing,Technology,7,False
6314,Finals bracket set as Titans earns top seed,Sports,8,False
6315,Open source artificial intelligence gains momentum in energy,Technology,8,False
6316,Norway withdraws from economic partnership treaty,Politics,6,False
6317,Miller breaks golf scoring record,Sports,5,False
6318,Developers create innovative communication using 5G,Technology,6,True
6319,Breaking Bad cast reunites for special anniversary episode,Entertainment,8,False
6320,The Journey sequel announced with Oscar Isaac returning,Entertainment,8,False
6321,Edge computing transforms finance with artificial intelligence,Technology,7,False
6322,International observers monitor Texas election process,Politics,6,False
6323,President Williams announces bid for Lombardy governorship,Politics,7,False
6324,CloudNet invests 30 million in internet of things research,Technology,9,True
6325,Next generation blockchain promises 500x performance,Technology,6,True
6326,Emergency session called to address security situation,Politics,7,False
6327,AppWorks addresses laptop security vulnerabilities,Technology,5,False
6328,Scarlett Johansson launches production company for drama projects,Entertainment,8,False
6329,Walker leads Jets to sixth straight victory,Sports,7,False
6330,tennis officials investigate Knights for violations,Sports,6,False
6331,DataSystems rival SystemPro challenges market dominance,Technology,6,False
6332,Breaking Bad finale draws 25 million viewers,Entertainment,7,True
6333,Cabinet reshuffle puts focus on infrastructure priorities,Politics,7,False
6334,rookie ceremony honors Timothee Chalamet with lifetime achievement,Entertainment,8,False
6335,Italy withdraws from climate pact treaty,Politics,6,False
6336,football season kicks off with Jets vs Panthers,Sports,8,False
6337,Freedom leadership contest focuses on immigration direction,Politics,7,False
6338,Argentina takes gold in basketball at championships,Sports,7,False
6339,Quantum artificial intelligence achieves new milestone,Technology,6,False
6340,Galaxy trades Hall to Tigers in surprise move,Sports,8,False
6341,Phoenix dominates Storm with 10 point margin,Sports,7,True
6342,President Williams announces bid for Bavaria governorship,Politics,7,False
6343,Young controversy overshadows Knights success,Sports,5,False
6344,Eagles rebuilding begins after unexpected season,Sports,6,False
6345,President Smith vetoes controversial defense legislation,Politics,6,False
6346,Parliament debates controversial defense bill,Politics,5,False
6347,Political crisis deepens as Democratic loses support,Politics,7,False
6348,Lawmakers approve 30 billion tax package,Politics,6,True
6349,Political analysts predict Liberal victory in Catalonia,Politics,7,False
6350,Virtual reality experience brings Dark Waters to life,Entertainment,8,False
6351,Regional leaders meet to coordinate education response,Politics,7,False
6352,Youth movement pays off as Jets advances,Sports,7,False
6353,Lopez controversy overshadows Jets success,Sports,5,False
6354,offensive ceremony honors Jennifer Lawrence with lifetime achievement,Entertainment,8,False
6355,Brown traded from Sharks to Panthers in blockbuster deal,Sports,9,False
6356,Government unveils 500 billion climate change plan,Politics,7,True
6357,Chancellor Brown vetoes controversial transportation legislation,Politics,6,False
6358,President Martinez announces new housing initiative,Politics,6,False
6359,Augmented reality software debuts in 2 markets,Technology,7,True
6360,Taylor Swift documentary explores rise to fame,Entertainment,7,False
6361,Jackson traded from Sharks to Wolves in blockbuster deal,Sports,9,False
6362,TechCorp partners with InfoStream on cloud computing project,Technology,8,False
6363,Dragons dominates City with 2 point margin,Sports,7,True
6364,Weather delays City versus Bulls matchup,Sports,6,False
6365,The Wire crosses 10 episode milestone,Entertainment,6,True
6366,Political analysts predict Progressive victory in Victoria,Politics,7,False
6367,Warriors dynasty continues with another Trophy win,Sports,7,False
6368,Freedom coalition faces challenges on healthcare,Politics,6,False
6369,PM Garcia meets with Prime Minister Patel to discuss economy,Politics,10,False
6370,The Mandalorian renewed for fifth season,Entertainment,6,False
6371,President Lee addresses concerns over climate change,Politics,7,False
6372,Masters bracket set as Bulls earns top seed,Sports,8,False
6373,Rodriguez suspended for 100 games after incident,Sports,7,True
6374,Chile seeks international support for healthcare position,Politics,7,False
6375,King traded from Jets to Rockets in blockbuster deal,Sports,9,False
6376,Mayor Williams proposes infrastructure changes,Politics,5,False
6377,Post Malone collaborates with Bad Bunny on new single,Entertainment,9,False
6378,Cabinet reshuffle puts focus on trade priorities,Politics,7,False
6379,Draft pick Martinez impresses in debut for Wolves,Sports,8,False
6380,President Smith announces new healthcare initiative,Politics,6,False
6381,QuantumTech CEO discusses neural networks vision at summit,Technology,8,False
6382,Ozark cliffhanger leaves fans demanding answers,Entertainment,6,False
6383,Soundtrack from Silver Lining tops music charts,Entertainment,7,False
6384,Wolves home winning streak reaches 500 games,Sports,7,True
6385,Argentina strengthens ties with Poland,Politics,5,False
6386,CyberDynamics announces internet of things breakthrough,Technology,6,False
6387,Court rules against government technology plan,Politics,6,False
6388,Senate votes on education reform bill,Politics,6,False
6389,Labour leadership contest focuses on housing direction,Politics,7,False
6390,Ed Sheeran announces world tour starting in December,Entertainment,8,False
6391,France faces criticism over economy policy,Politics,6,False
6392,Bad Bunny concert sells out in 10 minutes,Entertainment,8,True
6393,server sales reach 500 million in first quarter,Technology,8,True
6394,NexGen launches new software with connectivity feature,Technology,7,False
6395,NexGen invests 2 million in cloud computing research,Technology,8,True
6396,Soundtrack from Lost City tops music charts,Entertainment,7,False
6397,Hall makes triumphant return for Knights,Sports,6,False
6398,Chancellor Brown condemns recent trade incidents,Politics,6,False
6399,International summit addresses global healthcare concerns,Politics,6,False
6400,Turkey seeks international support for transportation position,Politics,7,False
6401,Wolves rebuilding begins after tough season,Sports,6,False
6402,Championship favorites Rockets stumble against Titans,Sports,6,False
6403,Viral smartphone app reaches 2 million downloads,Technology,7,True
6404,Florence Pugh and Emma Stone to star in Dark Waters,Entertainment,10,False
6405,Titans dominates Dragons with 5 point margin,Sports,7,True
6406,Cabinet reshuffle puts focus on energy priorities,Politics,7,False
6407,Court rules against government technology plan,Politics,6,False
6408,Critics praise New Dawn for groundbreaking storytelling,Entertainment,7,False
6409,Opposition criticizes government healthcare approach,Politics,5,False
6410,MVP voters surprise with Lost City best picture win,Entertainment,9,False
6411,The Wire introduces new characters in third season,Entertainment,8,False
6412,Westworld cliffhanger leaves fans demanding answers,Entertainment,6,False
6413,Breaking Bad production moves to new Hulu home,Entertainment,8,False
6414,Chancellor Rodriguez meets with President Smith to discuss justice,Politics,9,False
6415,Patent dispute between CyberDynamics and SoftBridge intensifies,Technology,7,False
6416,Miller controversy overshadows Titans success,Sports,5,False
6417,Martinez scores 2 points in championship game,Sports,7,True
6418,Cup favorites Phoenix stumble against Hawks,Sports,6,False
6419,International distribution secured for Lost City,Entertainment,6,False
6420,Youth movement pays off as Phoenix advances,Sports,7,False
6421,Davis leads Eagles to fourth straight victory,Sports,7,False
6422,Hill traded from Rockets to Titans in blockbuster deal,Sports,9,False
6423,robotics chips face global supply shortage,Technology,6,False
6424,smartphone ecosystem expands with third-party biometric,Technology,6,False
6425,Canada hosts peace talks between rival factions,Politics,7,False
6426,Chancellor Weber meets with Prime Minister Patel to discuss justice,Politics,10,False
6427,Opposition criticizes government climate approach,Politics,5,False
6428,Thunder suffers setback as key player Garcia out for season,Sports,10,False
6429,Prime Minister Davis meets with President Smith to discuss infrastructure,Politics,10,False
6430,Open favorites Dragons stumble against Phoenix,Sports,6,False
6431,Chancellor Weber faces impeachment over immigration allegations,Politics,7,False
6432,The Mandalorian cast reunites for special anniversary episode,Entertainment,8,False
6433,Germany faces criticism over technology policy,Politics,6,False
6434,International summit addresses global technology concerns,Politics,6,False
6435,QuantumTech invests 500 million in robotics research,Technology,7,True
6436,Playoff picture becomes clearer after Galaxy victory,Sports,7,False
6437,DigiCore opens new cloud computing development center,Technology,7,False
6438,Japan and Korea reach compromise on transportation,Politics,7,False
6439,Record crowd watches Tigers take on Jets,Sports,7,False
6440,Phoenix makes history with sixth title,Sports,6,False
6441,Drake collaborates with Dua Lipa on new single,Entertainment,8,False
6442,Augmented reality laptop debuts in 3 markets,Technology,7,True
6443,Record crowd watches Dragons take on Titans,Sports,7,False
6444,Viral console app reaches 150 million downloads,Technology,7,True
6445,Reform launches campaign for security reform,Politics,6,False
6446,Rivalry renewed as Rangers faces Galaxy again,Sports,7,False
6447,Portugal takes gold in soccer at championships,Sports,7,False
6448,Succession crosses 150 episode milestone,Entertainment,5,True
6449,Diplomatic tensions rise between Portugal and Brazil,Politics,7,False
6450,Succession cliffhanger leaves fans demanding answers,Entertainment,6,False
6451,Augmented reality service debuts in 500 markets,Technology,7,True
6452,Bipartisan group proposes technology solution,Politics,5,False
6453,CyberDynamics settles antitrust lawsuit over service practices,Technology,7,False
6454,Emma Stone takes break from acting after 10 films,Entertainment,9,True
6455,Government unveils 20 billion trade plan,Politics,6,True
6456,President Wilson inaugurated with promise to fix healthcare,Politics,8,False
6457,Eternal sequel announced with Oscar Isaac returning,Entertainment,7,False
6458,CloudNet unveils plans for server expansion,Technology,6,False
6459,Post Malone charity concert raises funds for performances,Entertainment,8,False
6460,MVP ceremony honors Scarlett Johansson with lifetime achievement,Entertainment,8,False
6461,Miller withdraws from Open due to injury,Sports,7,False
6462,Post Malone drops surprise album featuring 200 tracks,Entertainment,8,True
6463,baseball officials investigate Dragons for violations,Sports,6,False
6464,Margot Robbie foundation supports aspiring action artists,Entertainment,7,False
6465,rugby fans celebrate as Eagles wins title,Sports,7,False
6466,Regional leaders meet to coordinate defense response,Politics,7,False
6467,Scott retires after 75 years with Bulls,Sports,7,True
6468,Eagles announces signing of star player Scott,Sports,7,False
6469,Cabinet reshuffle puts focus on technology priorities,Politics,7,False
6470,Hall retires after 2 years with Panthers,Sports,7,True
6471,New Dawn visual effects team pushes boundaries of direction,Entertainment,9,False
6472,Zendaya takes break from acting after 500 films,Entertainment,8,True
6473,Unity party wins majority in Florida election,Politics,7,False
6474,Underdog City stuns Hawks in upset victory,Sports,7,False
6475,Regional leaders meet to coordinate agriculture response,Politics,7,False
6476,Record crowd watches City take on Storm,Sports,7,False
6477,server compatibility issues frustrate mobile users,Technology,6,False
6478,CloudNet stock surges after software announcement,Technology,6,False
6479,Dragons announces signing of star player Davis,Sports,7,False
6480,Cup favorites Storm stumble against Phoenix,Sports,6,False
6481,Bulls secures playoff spot with win over Knights,Sports,8,False
6482,cloud computing standards body approves new specifications,Technology,7,False
6483,Silver Lining receives 100 nominations at MVP awards,Entertainment,8,True
6484,Mayor Lewis proposes defense changes,Politics,5,False
6485,Lopez controversy overshadows Thunder success,Sports,5,False
6486,Rodriguez scores 250 points in championship game,Sports,7,True
6487,India faces criticism over economy policy,Politics,6,False
6488,Korea and Chile reach compromise on energy,Politics,7,False
6489,Brown breaks soccer scoring record,Sports,5,False
6490,Local referendum on climate change scheduled for April,Politics,8,False
6491,Chancellor Weber announces new climate initiative,Politics,6,False
